village_id|postalcodes
BESPEN;22|22133
ANTILLON;22|22133
BLECUA;22|22133
TORRES DE MONTES;22|22134
ALCALA DEL OBISPO;22|22135
FAÑANAS;22|22135
OLA;22|22135
PUEYO DE FAÑANAS;22|22135
AYERA;22|22140
BANDALIES;22|22140
MORRANO;22|22141
YASO;22|22141
PANZANO;22|22141
SANTA CILIA DE PANZANO;22|22141
AGUAS;22|22141
LA ALMUNIA DEL ROMERAL;22|22141
COSCULLANO;22|22141
LOSCERTALES;22|22141
LOS MOLINOS;22|22141,22338
SIPAN;22|22141
BASTARAS;22|22142
JUNZANO;22|22142
LABATA;22|22142
SIESO DE HUESCA;22|22142
ALMUNIAS DE RODELLAR;22|22144
RODELLAR;22|22144
PEDRUEL;22|22144
ALQUEZAR;22|22145
RADIQUERO;22|22145
BUERA;22|22146
ALBERUELA DE LA LIENA;22|22147
ALMAZORRE;22|22148
BARCABO;22|22148,22585
BETORZ;22|22148
ERIPOL;22|22148
HOSPITALED;22|22148
LECINA;22|22148
ASQUE;22|22148
SANTA MARIA DE LA NUEZ;22|22149
ARCUSA;22|22149
PAULES DE SARSA;22|22149
SARSA DE SURTA;22|22149
BENTUE DE RASAL;22|22150
BOLEA;22|22160
LIERTA;22|22161
PUIBOLEA;22|22161
ANIES;22|22162,22810
VICIEN;22|22190
BARLUENGA;22|22192
CASTILSABAS;22|22192
CHIBLUCO;22|22192
SAN JULIAN DE BANZO;22|22192
SANTA EULALIA LA MAYOR;22|22192
SASA DEL ABADIADO;22|22192
IGRIES;22|22193
YEQUEDA;22|22193
ARASCUES;22|22193
BELSUE;22|22193
SABAYES;22|22193
SANTA EULALIA DE LA PEÑA;22|22193
BANASTAS;22|22194
BANARIES;22|22194
HUERRIOS;22|22194
APIES;22|22195
FORNILLOS DE APIES;22|22195
BELLESTAR DEL FLUMEN;22|22196
BUÑALES;22|22196
TABERNAS DEL ISUELA;22|22196
LASCASAS;22|22196
POMPENILLO;22|22196
CUARTE;22|22197
LAMASADERA;22|22200
BARRIO ESTACION;22|22200
USON;22|22210,22211
VENTA DE BALLERIAS;22|22211
SODETO;22|22212
SAN LORENZO DEL FLUMEN;22|22212
ORILLENA;22|22213
LA CARTUJA DE MONEGROS;22|22213
SAN JUAN DEL FLUMEN;22|22213
EL TORMILLO;22|22215
LASTANOSA;22|22215
CANTALOBOS;22|22216
PALLARUELO DE MONEGROS;22|22221
CASTEJON DE MONEGROS;22|22222
CALLEN;22|22225,22255
SENES DE ALCUBIERRE;22|22253
TORRALBA DE ARAGON;22|22254
BARBUES;22|22255
TORRES DE BARBUES;22|22255
VALFONDA DE SANTA ANA;22|22255
GRAÑEN;22|22260,22269
FRAELLA;22|22268
MARCEN;22|22268
PIRACES;22|22268
FRULA;22|22269
CURBE;22|22269
MONTESUSIN;22|22269
ALMUDEVAR;22|22270
GURREA DE GALLEGO;22|22280
EL TEMPLE;22|22281
ALCALA DE GURREA;22|22282
TORMOS;22|22283
ARTASONA DEL LLANO;22|22283
SAN JORGE;22|22283
VALSALADA;22|22283
BURCEAT;22|22300,22315
BARRIO ARMENTERA;22|22310
CASTEJON DEL PUENTE;22|22310
COSCOJUELA DE FANTOVA;22|22312
ENATE;22|22312
COSTEAN;22|22312
HOZ DE BARBASTRO;22|22312
SALINAS DE HOZ;22|22312
POZAN DE VERO;22|22313
HUERTA DE VERO;22|22313
CREGENZAN;22|22315
MONTESA;22|22315
SUELVES;22|22320
AINSA;22|22330
GRIEBAL;22|22330
CHARO;22|22336
FORMIGALES;22|22336
TIERRANTONA;22|22336
ARRO;22|22336
RAÑIN;22|22337
SOLIPUEYO;22|22337
ARAGUAS;22|22338
EL PUEYO DE ARAGUAS;22|22338
TORRELISA;22|22338
BANASTON;22|22339
LATORRE;22|22339
GERBE;22|22339
MARGUDGUED;22|22349
GUASILLO;22|22349,22713
GUASO;22|22349
LATORRECILLA;22|22349
SALINAS DE BIELSA;22|22350
ESPIERBA;22|22351
JAVIERRE;22|22351
SAN VICENTE;22|22360,22625
NERIL;22|22361,22375,22473
CERESA;22|22361
BESTUE;22|22362
PUERTOLAS;22|22362
ESCUAIN;22|22362,22363
BELSIERRE;22|22363
ESCALONA;22|22363
PUYARRUEGO;22|22363
HOSPITAL;22|22364
LAFORTUNADA;22|22364
REVILLA;22|22364
TELLA;22|22364
BADAIN;22|22364
CHISAGUES;22|22365
PARZAN;22|22365
SALINAS;22|22365
SARAVILLO;22|22366
SERVETO;22|22366
SIN;22|22366
GISTAIN;22|22367
OTO;22|22370
ALBELLA;22|22371
PLANILLO;22|22371
SAN FELICES DE ARA;22|22371
ASIN DE BROTO;22|22372
ARRESA;22|22372
JAVIERRE DE ARA;22|22372,22373
LIGÜERRE DE ARA;22|22372
SANTA OLARIA DE ARA;22|22372
BERGUA;22|22373
BORRASTRE;22|22373
LARDIES;22|22373
SAN JUSTE;22|22373
SAN MARTIN DE SOLANA;22|22373
SARVISE;22|22374
BUESA;22|22375
BUERBA;22|22375
NERIN;22|22375
VIO;22|22375
YEBA;22|22375
TORLA;22|22376
FRAGEN;22|22377
LINAS DE BROTO;22|22378
ARTASONA;22|22390
EL POBLADO;22|22390
URBANIZACION EL TOZAL;22|22390
TORRECIUDAD;22|22391
MESON DE LIGÜERRE;22|22392
ESCANILLA;22|22393
LAMATA;22|22393
LIGÜERRE DE CINCA;22|22393
MIPANAS;22|22393
MEDIANO;22|22394
SAMITIER;22|22394
CASTEJON DE SOBRARBE;22|22394
OLSON;22|22394
CAMPORROTUNO;22|22395
COSCOJUELA DE SOBRARBE;22|22395
MORILLO DE TOU;22|22395
MONZON;22|22400
POBLADO MONSANTO;22|22400
SANTALECINA;22|22411
ESTICHE DE CINCA;22|22412
POMAR DE CINCA;22|22413
CONCHEL;22|22414
FORNILLOS;22|22415
MONESMA;22|22415
MORILLA;22|22415
PERMISAN;22|22415
SELGUA;22|22415
ALFANTEGA;22|22416
ARIESTOLAS;22|22417
COFITA;22|22417
ALINS DEL MONTE;22|22421
AZANUY;22|22421
LAGO DE BARASONA;22|22435
BELLESTAR;22|22436
BENAVENTE DE ARAGON;22|22436
TORRE DE ESERA;22|22436
VENTAS DE SANTA LUCIA;22|22436
CENTENERA;22|22437,22830
LA PUEBLA DE FANTOVA;22|22437
TRONCEDO;22|22438
CLAMOSA;22|22438
TRILLO;22|22438
EJEP;22|22438
PANILLO;22|22438
PANO;22|22438
TORRE DE OBATO;22|22438
UBIERGO;22|22439
CERLER;22|22449
VIU;22|22450
VILAS DEL TURBON;22|22451
EGEA;22|22451
SAMPER;22|22452
BESIANS;22|22460
PERARRUA;22|22460
CABALLERA;22|22460
SANTALIESTRA Y SAN QUILEZ;22|22461
MORILLO DE LIENA;22|22462
MERLI;22|22462
ABI;22|22463
BARBARUENS;22|22464
LIRI;22|22465,22466
EL RUN;22|22465
CHIA;22|22465
ARASAN;22|22466
URMELLA;22|22466
CASTEJON DE SOS;22|22466
RAMASTUE;22|22467
ERESUE;22|22467
SESUE;22|22467
SOS;22|22467
ELS ESCAMPS;22|22468
SAHUN;22|22468
ANCILES;22|22469
ERISTE;22|22469
LINSOLES;22|22469
GABAS;22|22470
SAN FELIU DE VERI;22|22470
SAN MARTIN DE VERI;22|22470
BUYELGAS;22|22470
LA MURIA;22|22470
PIEDRAFITA;22|22470
RENANUÉ;22|22470
VERÍ;22|22470
ABELLA;22|22471,22472,22474
ESPES ALTO;22|22471,22472
LASPAULES;22|22471
SUILS;22|22471,22473
VILLARRUE;22|22471,22473
ESPES;22|22472
ALINS;22|22473
SEÑIU;22|22473
DENUY;22|22474
BENIFONS;22|22474
CASTANESA;22|22474
NOALES;22|22474
TORRELABAD;22|22480
LA PUEBLA DE RODA;22|22482
RODA DE ISABENA;22|22482
RIGUALA DE SERRADUY;22|22483
SERRADUY;22|22483
LA VILETA DE SERRADUY;22|22483
VILLACARLI;22|22483
VISALIBONS;22|22484
BALLABRIGA;22|22484
BIASCAS DE OBARRA;22|22484
PARDINELLA;22|22484
CALVERA;22|22485
MORENS;22|22485
CASTARNE;22|22486
ANETO;22|22487
GINASTE;22|22487
BINEFAR;22|22500
VALCARCA;22|22511
PERALTA DE LA SAL;22|22513
CALASANZ;22|22514
GABASA;22|22514
LITERA;22|22520,22585
MIRALSOT;22|22529
ZAIDIN;22|22530
ALMUDAFAR;22|22531
VALONGA;22|22533
ESPLUS;22|22535
LAS PUEBLAS;22|22535
SANTA MARIA DEL PILAR;22|22535
MAPSA;22|22535
MONCASI;22|22535
ROLZASA;22|22535
MONTE JULIA;22|22536
ALTORRICON;22|22540
SAN MIGUEL;22|22549
LA MELUSA;22|22549
VENCILLON;22|22549
ALGAYON;22|22550,22559
BAELLS;22|22569
NACHA;22|22569
CUATROCORZ;22|22569
CAMPORRELLS;22|22570
AREN;22|22583
BETESA;22|22583
SANTORENS;22|22583
PALLEROL;22|22583
AULÀS;22|22583
MASOS DE TAMÚRCIA;22|22583
SAPEIRA;22|22583
LA TORRE DE TAMURCIA;22|22583
MONTAÑANA;22|22584
TERCUI;22|22584
ALMUNIA DE SAN LORENZO;22|22585
LUZAS;22|22585
SAGARRAS BAJAS;22|22585
LAGUARRES;22|22587
POCIELLO;22|22587
CAJIGAR;22|22587
CASERIO NOGUERO;22|22587
AGUINALIU;22|22588
JUSEU;22|22588
PUEYO DE MARGUILLEN;22|22588
TORRES DEL OBISPO;22|22588
ALER;22|22589
ANTENZA;22|22589
CALADRONES;22|22589
CASTILLO DEL PLA;22|22589
CISCAR;22|22589
ESTAÑA;22|22589
PILZAN;22|22589
PURROY DE LA SOLANA;22|22589
PURROY VIEJO;22|22589
CASERRAS DEL CASTILLO;22|22589
ESTOPIÑAN;22|22589
SABIÑANIGO;22|22600
USED;22|22600
IBORT;22|22600
ISIN;22|22600
AURIN;22|22609
EL PUENTE DE SABIÑANIGO;22|22609
SABIÑANIGO ALTO;22|22609
ALLUE;22|22610
SAN JULIAN DE BASA;22|22610,22611
FANLILLO;22|22611
ORUS;22|22611
SOBAS;22|22611
ACUMUER;22|22612
BORRES;22|22612
CARTIRANA;22|22612
LARRES;22|22612
JAVIERRE DEL OBISPO;22|22613
ISUN DE BASA;22|22613
LATAS;22|22613
OSAN;22|22613
SARDAS;22|22613
SATUE;22|22613
ABENA;22|22620
BINUE;22|22620
ARTO;22|22620
GESERA;22|22620,22622
LATRAS;22|22620
ORNA DE GALLEGO;22|22620
RAPUN;22|22620
ARTOSILLA;22|22620
LERES;22|22621
CASTILLO DE LERES;22|22621
HOSTAL DE IPIES;22|22621
IPIES;22|22621
LANAVE;22|22621
LASIESO;22|22621
LAYES;22|22621
SAN ROMAN DE BASA;22|22621
NOCITO;22|22622
BARA;22|22622
BELARRA;22|22622
GRASA;22|22622
LASAOSA;22|22622
YESPOLA;22|22622
AINETO;22|22623
CERESOLA;22|22623
GILLUE;22|22623
LAGUARTA;22|22623
JAVIERRELATRE;22|22624
LATRE;22|22624
AQUILUE;22|22625
ESTALLO;22|22625
SERUE;22|22625
ESCUER;22|22636
OLIVAN;22|22636
OROS BAJO;22|22636
ARGUISAL;22|22636
BARBENUTA;22|22637
ESPIERRE;22|22637
OROS ALTO;22|22637
ASO DE SOBREMONTE;22|22638
BETES DE SOBREMONTE;22|22638
YOSA DE SOBREMONTE;22|22638
GAVIN;22|22639
YESERO;22|22639
FORMIGAL;22|22640
SALLENT DE GALLEGO;22|22640
LANUZA;22|22640
BAÑOS DE PANTICOSA;22|22650
ESCARRILLA;22|22660
EL PUEYO DE JACA;22|22662
TRAMACASTILLA DE TENA;22|22663
SANDINIES;22|22664
PIEDRAFITA DE JACA;22|22665
LARREDE;22|22666
SENEGUE;22|22666
SORRIPAS;22|22666
ATARES;22|22700
BERNUES;22|22700,22711
NAVASA;22|22700,22850
BESCOS DE GARCIPOLLERA;22|22710
VILLANOVILLA;22|22710
BOTAYA;22|22711
ARA;22|22712
BAROS;22|22712
NOVES;22|22712
ULLE;22|22712
ABAY;22|22713
ARAGUAS DEL SOLANO;22|22713
ASIESO;22|22713
BANAGUAS;22|22713
CANIAS;22|22713
BARAGUAS;22|22714
ESPUENDOLAS;22|22714
GRACIONEPEL;22|22714
GUASA;22|22714
IPAS;22|22714
MARTILLUE;22|22714
ORANTE;22|22714
BADAGUAS;22|22714
PARDINILLA;22|22714
ASCARA;22|22715
HECHO;22|22720
ANSO;22|22728
ARAGÜES DEL PUERTO;22|22730
URDUES;22|22732
EMBUN;22|22740
JAVIERREGAY;22|22750
ARRES;22|22751
SANTA ENGRACIA DE JACA;22|22751
SOMANES;22|22752
ALASTUEY;22|22760
ARBUES;22|22760
LARUES;22|22761
BERDUN;22|22770
MAJONES;22|22771
VILLARREAL DE LA CANAL;22|22771
MARTES;22|22772
BINIES;22|22773
SIRESA;22|22790
BINACUA;22|22791
SANTA CRUZ DE LA SEROS;22|22792
SANTA EULALIA DE GALLEGO;22|22806
LA SIERRA ESTRONAD;22|22806
LOSANGLIS;22|22807
BISCARRUES;22|22807
ERES;22|22807
PIEDRAMORRERA;22|22807
SANFELICES;22|22808
RIGLOS;22|22808
CONCILIO;22|22808
MORAN;22|22808
MURILLO DE GALLEGO;22|22808
FONTELLAS;22|22809
LINAS DE MARCUELLO;22|22809
SANTA ENGRACIA DE LOARRE;22|22809
SARSAMARCUELLO;22|22809
ESQUEDAS;22|22810
PLASENCIA DEL MONTE;22|22810
QUINZANO;22|22810
LUPIÑEN;22|22811
MONTMESA;22|22811
ORTILLA;22|22811
LA PEÑA ESTACION;22|22820
SANTA MARIA;22|22820
TRISTE;22|22820
RASAL;22|22821
SALINAS DE JACA;22|22822
VILLALANGUA;22|22822
ANZANIGO;22|22830
OSIA;22|22830
CENTENERO;22|22830
ENA;22|22830
JARLATA;22|22850
NAVASILLA;22|22850
SASAL;22|22850
ESPOSA;22|22860
SINUES;22|22860
ARATORES;22|22860
VILLANUA;22|22870
CANFRANC-ESTACION;22|22880
CANDANCHU;22|22889
PUERTO ASTUN;22|22889
JAEN;23|23001,23002,23003,23004,23005,23006,23007,23008,23009
URB. VALDEASTILLAS;23|23006
URB. VIRGEN BLANCA;23|23006
PUENTE TABLAS;23|23009
POLIGONO LLANOS DEL VALLE;23|23009
URBANIZACION CERRO MOLINA;23|23009
URB. LA MANSEGUILLA;23|23009
HOYA DEL SALOBRAL;23|23140
VALDEPEÑAS DE JAEN;23|23150
LA GUARDIA DE JAEN;23|23170
LA CERRADURA;23|23190
CARCHEL;23|23191
CARCHELEJO;23|23192
ARBUNIEL;23|23193
URBANIZACION JABALCUZ;23|23194
RASO GUINDO;23|23200
CASAS DE EL ALTICO;23|23210
GUARROMAN;23|23210
MARTIN MALO;23|23210
ALDEA DE LOS RIOS;23|23210
VENTORRILLO;23|23210
ZOCUECA;23|23210
EL ACEBUCHAR;23|23211
LA MESA;23|23211
NAVAS DE TOLOSA;23|23212
EL CENTENILLO;23|23214
LA FERNANDINA;23|23214
LA ISABELA;23|23214
EL PORROSILLO;23|23239
VENTA DE LOS SANTOS;23|23265
MONTIZON;23|23266,23267
ALDEAHERMOSA;23|23267
LOS MOCHUELOS;23|23268
EL CAMPILLO;23|23269
CAMPORREDONDO;23|23269
LA PORROSA;23|23269
CAÑADA CATENA;23|23289
CUEVAS DE AMBROSIO;23|23289
PRADOS DE ARMIJO;23|23289
ARROYO VENANCIA;23|23290
LOS CAÑUELOS;23|23290
EL CEREZO;23|23290
HUERTA DEL MANCO;23|23290
LAS QUEBRADAS;23|23290
LA MATEA;23|23290
LAS NOGUERAS;23|23290
DON DOMINGO;23|23290
EL PATRONATO;23|23290
POYOTELLO;23|23290
SANTIAGO DE LA ESPADA;23|23290
LOS ATASCADEROS;23|23290
LOS TEATINOS;23|23290
EL ARTUÑEDO;23|23291
LA BALLESTERA;23|23291
CASAS DE CARRASCO;23|23291
FUENTE SEGURA;23|23291
PONTON ALTO;23|23291
PONTONES;23|23291
LA PLATERA;23|23292
CAÑADA MORALES;23|23293
ARROYO FRIO;23|23293,23479
LA ALBERQUILLA;23|23293
CARRASCO;23|23293
CATENA ALTO;23|23293
CORTIJOS NUEVOS;23|23293
LA ESPINAREDA;23|23293
EL OJUELO;23|23293
EL PUERTO;23|23293
RIHORNOS;23|23293
EL ROBLEDO;23|23293
HUELGA UTRERA;23|23294
TOBOS;23|23294
ARROYO MAGUILLO;23|23295
PRADOS DE LA MESTA;23|23295
RIO MADERA;23|23295
MARCHENA;23|23296
MILLER;23|23296
LA MUELA;23|23296
VITES;23|23296
LA TOBA;23|23297
ARROTURAS;23|23300
MOGON;23|23310
AGRUPACION DE SANTO TOME;23|23311
SANTO TOME;23|23311
AGRUPACION DE MOGON;23|23312
LA CALERUELA;23|23312
SOLANA DE TORRALBA;23|23314
VERACRUZ;23|23314
BATANEJO;23|23338
GUTAR;23|23339
PUENTE DE GENAVE;23|23350,23359
EL TAMARAL;23|23350
PEÑOLITE;23|23359
LOS PASCUALES;23|23369
LA AGRACEA;23|23369
BONACHE;23|23369
LOS LLANOS;23|23369
LOS YEGUERIZOS;23|23369
EL BATAN;23|23379
EL PORCHE;23|23379
LOS FLOROS;23|23379
MORALEJOS;23|23379
CAÑADA DEL SEÑOR;23|23380
DON MARCOS;23|23380
VEGA DE CASTROBAYONA;23|23380
LAS FUENTES;23|23390
PUENTE-HONDA;23|23390
TORRES DE ALBANCHEZ;23|23391
GENAVE;23|23392
ONSARES;23|23393
UBEDA;23|23400
LA YEDRA;23|23411
EL MARMOL;23|23412
SANTA EULALIA;23|23413
SAN BARTOLOME-EL CAMPILLO;23|23413
TOYA;23|23460
PUENTE DE LA CERRADA;23|23469
EL MOLAR;23|23469
VALDECAZORLA;23|23469
SAN MIGUEL;23|23469
LAS ALMANSAS;23|23470,23477
CHILLUEVAR;23|23477
COTO-RIOS;23|23478
VADILLO CASTRIL;23|23479
BURUNCHEL;23|23479
EL PALOMAR;23|23479
CASA BLANCO;23|23480
COLLEJARES;23|23480
EL SALON;23|23480
CORTIJUELO;23|23480
POZO ALCON;23|23485
CUENCA;23|23486
FONTANAR;23|23486
LOS ROSALES;23|23488
BELERDA;23|23489
DON PEDRO;23|23489
TISCAR;23|23489
ESTACION LINARES-BAEZA;23|23490
MIRAELRIO;23|23499
JODAR;23|23500
DONADIO;23|23509
GUADALIMAR;23|23519
CAMPILLO DEL RIO;23|23519
BEGIJAR;23|23520
LUPION;23|23528
PUENTE DEL OBISPO;23|23529
ESTACION DE BEGIJAR;23|23529
SOTOGORDO;23|23529
VADOS DE TORRALBA;23|23529
BEDMAR;23|23537
ALBANCHEZ DE MAGINA;23|23538
LAS ESCUELAS;23|23539
GARCIEZ;23|23539
AULABAR;23|23568
BELMEZ;23|23568
BELMEZ DE LA MORALEDA;23|23568
SOLERA;23|23569
ESTACION DE CABRA;23|23590
ESTACION DE HUESA;23|23591
ENCINAR 1º;23|23610
ENCINAR 2º;23|23610
ENCINAR 3º;23|23610
EL REGUELO;23|23610
LA CARRASCA;23|23614
LAS CASILLAS;23|23614
MONTE LOPE-ALVAREZ;23|23615
LA CASTILLERIA;23|23616
VADOHORNILLO;23|23616
LAS VELETAS;23|23616
LAS VENTAS;23|23616
MENGIBAR;23|23620
VILLARGORDO;23|23630
TORREQUEBRADILLA;23|23638
LAS INFANTAS;23|23639
BOBADILLA;23|23669
NOGUERONES;23|23669
CASTILLO DE LOCUBIN;23|23670
ALCALA LA REAL;23|23680
CASERIAS;23|23680
VILLALOBOS;23|23680
LA RABITA;23|23684
SAN JOSE;23|23684
LAS GRAGERAS;23|23685
PUERTOLLANO;23|23685
SABARIEGO;23|23685
CEQUIA;23|23686
ERMITA NUEVA;23|23686
LAS PILILLAS;23|23686
CASILLAS DE MURES;23|23686
MURES;23|23686
CHARILLA;23|23687
LA PEDRIZA;23|23688
VENTA DE AGRAMADEROS;23|23688
FUENTE ALAMO;23|23689
PILAS LA FUENTE DEL SOTO;23|23689
PEÑAS DE MAJALCORON;23|23689
RIBERA ALTA;23|23691
RIBERA BAJA;23|23691
SANTA ANA;23|23692
FUENTE DEL REY;23|23692
VENTAS DEL CARRIZAL;23|23693
LA CRUZ;23|23700
VEGA SANTA MARIA;23|23700
CASAS TORRUBIA;23|23700
BAILEN;23|23710
ESTACION DE VADOLLANO;23|23713
GUADALEN;23|23713
ESTACION DE ESPELUY;23|23720
CINCUENTA Y UNA VIVIENDAS;23|23720
CUATRO VIENTOS;23|23720
SANTA EMILIA;23|23720
POBLADO DEL IARA;23|23720
ANDUJAR;23|23740
LLANOS DEL SOTILLO;23|23747
LA ROPERA;23|23747
VEGAS DE TRIANA;23|23747
SANTUARIO VIRGEN CABEZA;23|23748
SAN JOSE DE ESCOBAR;23|23749
LA QUINTERIA;23|23749
POBLADO SAN JULIAN;23|23770
LA CABRA MOCHA;23|23790
LEON;24|24001,24002,24003,24004,24005,24006,24007,24008,24009,24010,24192
FLORES DEL SIL;24|24003,24403
ARMUNIA;24|24005,24009,24190
OTERUELO DE LA VALDONCINA;24|24009,24010,24190
TROBAJO DEL CAMINO;24|24009,24010
VILLACEDRE;24|24009,24194
BARRIO DE PINILLA;24|24010
SAN ANDRES DEL RABANEDO;24|24010,24190,24191
VILLABALTER;24|24010,24191,24282
CABOALLES DE ABAJO;24|24110
CABOALLES DE ARRIBA;24|24111
VILLAGER DE LACIANA;24|24112
ORALLO;24|24113
LLAMAS DE LACIANA;24|24114
RABANAL DE ABAJO;24|24114
RABANAL DE ARRIBA;24|24114
CANALES-LA MAGDALENA;24|24120
GARAÑO;24|24120
AZADINOS;24|24121
POBLADURA DEL BERNESGA;24|24121
SARIEGOS DEL BERNESGA;24|24121
LORENZANA;24|24122
BENLLERA;24|24123
CUEVAS DE VIÑAYO;24|24123
OTERO DE LAS DUEÑAS;24|24123
PIEDRASECHA;24|24123
SANTIAGO DE LAS VILLAS;24|24123
VIÑAYO;24|24123
FORMIGONES;24|24124
VILLAPODAMBRE;24|24124
BOBIA;24|24124
QUINTANILLA;24|24124,24888
CAMPOSALINAS;24|24125
CARRIZAL;24|24125,24888
IRIAN;24|24125
SANTOVENIA;24|24125
SOTO Y AMIO;24|24125
VILLACEID;24|24125
OTERICO;24|24126
LAGO DE OMAÑA;24|24126
VILLAYUSTE;24|24126
ANDARRASO;24|24127
ARIEGO DE ABAJO;24|24127
ARIEGO DE ARRIBA;24|24127
BONELLA;24|24127
CAMPO LA LOMBA;24|24127
CASTRO LA LOMBA;24|24127
CEIDE Y ORRIOS;24|24127
CURUEÑA;24|24127
FOLLOSO;24|24127
INICIO;24|24127
ROBLEDO DE OMAÑA;24|24127
ROSALES;24|24127
SANTIBAÑEZ DE LA LOMBA;24|24127
SOCIL;24|24127
TRASCASTRO DE LUNA;24|24127
LA URZ;24|24127
LA VELILLA;24|24127
VILLARIN DE RIELLO;24|24127
VILLAVERDE DE OMAÑA;24|24127
PANDORADO;24|24127
MURIAS DE PONJOS;24|24127
PALADIN;24|24127
PONJOS;24|24127
LA UTRERA;24|24127
BARRIO EL CASTRO;24|24127
BARRIO LA GARANDILLA;24|24127
BARRIO LA PARTE;24|24127
BARRIO LA VELILLA;24|24127
MONTRONDO;24|24130
GUISATECHA;24|24131
LA OMAÑUELA;24|24131
ARIENZA;24|24132
CORNOMBRE;24|24132
GARUEÑA;24|24132
MANZANEDA DE OMAÑA;24|24132
SALCE;24|24132
SOSAS DEL CUMBRAL;24|24132
VEGARIENZA;24|24132
EL CASTILLO;24|24132
SANTIBAÑEZ DE ARIENZA;24|24132
BARRIO DE LA PUENTE;24|24133
FASGAR;24|24133
POSADA DE OMAÑA;24|24133
TORRECILLO;24|24133
VEGAPUJIN;24|24133
CIRUJALES;24|24133
MARZAN;24|24133
VALBUENO;24|24133
VILLADEPAN;24|24133
VILLAR DE OMAÑA;24|24133
RODICOL;24|24134
SABUGO;24|24134
OMAÑON;24|24134
VILLANUEVA DE OMAÑA;24|24135
LAZADO;24|24136
SENRA;24|24136
VILLABANDIN;24|24136
LOS BAYOS;24|24137
VIVERO;24|24137
EL VILLAR DE SANTIAGO;24|24138
RIOSCURO;24|24139
ROBLES DE LACIANA;24|24139
SOSAS DE LACIANA;24|24139
LUMAJO;24|24140
VILLASECA DE LACIANA;24|24140,24740
LA CUETA;24|24141,24142
MEROY;24|24141
PIEDRAFITA DE BABIA;24|24141
QUINTANILLA DE BABIA;24|24141
VEGA DE VIEJOS;24|24141,24142
LAGO DE BABIA;24|24142
MENA DE BABIA;24|24142
LAS MURIAS;24|24142
PEÑALBA DE CILLEROS;24|24142
HUERGAS DE BABIA;24|24143
LA RIERA DE BABIA;24|24143
SAN FELIX DE ARCE;24|24143
TORRE DE BABIA;24|24143
COSPEDAL;24|24143
RIOLAGO;24|24143
ROBLEDO DE BABIA;24|24143
CANDEMUELA;24|24144
GENESTOSA;24|24144
LA MAJUA;24|24144
PINOS;24|24144
DISEMINADO;24|24144,24154,24193,24195,24235,24327,24343,24450,24492,24837,24890,24893
TORREBARRIO;24|24144
TORRESTIO;24|24144
TRUEBANO;24|24144
VILLARGUSAN;24|24144
VILLASECINO;24|24144
VILLAFELIZ DE BABIA;24|24145
ABELGAS DE LUNA;24|24145
POBLADURA DE LUNA;24|24145
RABANAL DE LUNA;24|24145
ARALLA DE LUNA;24|24146
CALDAS DE LUNA;24|24146
ROBLEDO DE CALDAS;24|24146
LA VEGA DE ROBLEDO;24|24146
IREDE DE LUNA;24|24148
MALLO DE LUNA;24|24148
MORA DE LUNA;24|24149
PORTILLA DE LUNA;24|24149
SAGUERA DE LUNA;24|24149
VEGA DE CABALLEROS;24|24149
AMBASAGUAS;24|24150
AMBASAGUAS DE CURUEÑO;24|24150
BARRIO DE NUESTRA SEÑORA;24|24150
DEVESA DE CURUEÑO;24|24150
CASTRO DEL CONDADO;24|24150,24153
CEREZALES DEL CONDADO;24|24150
BARRILLOS;24|24151
GALLEGOS DE CURUEÑO;24|24151
CANDANEDO DE BOÑAR;24|24152
LA DEVESA DE BOÑAR;24|24152,24860
LUGAN;24|24152
SANTA MARIA DEL CONDADO;24|24153
SAN CIPRIANO DEL CONDADO;24|24154
SAN VICENTE DEL CONDADO;24|24154
VILLANUEVA DEL CONDADO;24|24154
REPRESA DEL CONDADO;24|24155
SECOS DEL CONDADO;24|24155
VILLAMAYOR DEL CONDADO;24|24155
MORAL DEL CONDADO;24|24155
VILLAFRUELA DEL CONDADO;24|24155
NAVAFRIA;24|24156
SANTA OLAJA DE PORMA;24|24156
SANTIBAÑEZ DE PORMA;24|24156
GARFIN;24|24160
NAVA DE LOS CABALLEROS;24|24160
VALDEALCON;24|24160,24166
HERREROS DE RUEDA;24|24161,24940
LLAMAS DE RUEDA;24|24161
SAHECHORES DE RUEDA;24|24161
CARBAJAL DE RUEDA;24|24161
VILLACIDAYO;24|24161
VILLANOFAR;24|24161
VILLAFAÑE;24|24162
CASTRILLO DEL CONDADO;24|24163
PALAZUELO DE ESLONZA;24|24163
VALLE DE MANSILLA;24|24163,24219
VILLABURBULA;24|24163
VILLIMER;24|24163
SANTA OLAJA DE ESLONZA;24|24164
VILLARMUN;24|24164
CAÑIZAL DE RUEDA;24|24165
MELLANZOS;24|24165
VALDEALISO;24|24165
VALDUVIECO;24|24165
VILLARRATEL;24|24165
CASASOLA DE RUEDA;24|24166
CIFUENTES DE RUEDA;24|24166
RUEDA DEL ALMIRANTE;24|24166
SAN MIGUEL DE ESCALADA;24|24166
CALAVERAS DE ABAJO;24|24170
CALAVERAS DE ARRIBA;24|24170
CANALEJAS;24|24170
CORCOS;24|24170
CASTROMUDARRA;24|24171
VILLAVERDE DE ARCAYOS;24|24171
ARCAYOS;24|24171
VALDAVIDA;24|24171
BUSTILLO DE CEA;24|24172
SAELICES DEL RIO;24|24172
